D2_max,D3_energia,D4_entropia,D5_energia,D1_max,D2_energia,D1_desvio,A6_energia,D6_energia,D3_entropia,A6_max,D5_entropia,D4_max,A6_energia_relativa,classe,id
0.6998647975604783,15.821788312402365,3.582394803714754,0.48393062357177946,0.27412275447884127,6.4496918838293755,0.02263409797277742,1275.7276928560361,16.730428647294993,5.072207010636513,7.831122178549769,3.8617139479126994,0.6326332730304602,0.9683330045364953,capc,capc_043
1.0091404330611429,9.69944139610231,3.5911288274338276,0.8536485497419386,0.27248216577899276,11.244789509892875,0.026806089951303434,1279.3940980811972,20.29148069323814,4.8427510374692755,7.842178152325724,4.645252486928749,0.7484359571132987,0.9653560265857423,capc,capc_044
0.46400710827433633,17.942096056299576,4.632361897927348,0.9763396220806402,0.11089793477000884,4.478318467357858,0.014750042233079477,1281.4903777367813,18.751602816310573,5.013617787312474,7.989959384952991,4.377505247800201,0.3685740083857653,0.9669440797917922,capc,capc_045
0.8305534760867967,10.782032132822788,2.55756821261316,0.659702544647741,0.1642861373552562,12.987339920772639,0.022810358411190692,1252.9949467127353,18.427737483826352,4.6218262891071475,7.774773962723113,4.4124304866793915,0.9171811459671176,0.9654593693481361,capc,capc_046
0.9739510444953173,12.458710897884151,4.074699636277964,1.6788457448834937,0.27292293659952077,7.727607171177445,0.021999111264555383,1247.0184941977566,19.908604559042722,4.916952627636346,7.823399633484217,4.174082072309193,0.6644153081817921,0.9649246949685046,capc,capc_047
0.9357548181780303,9.903298212784689,4.122742841906765,1.061034830642474,0.2733140456310532,9.869452350738863,0.027458987008730132,1275.645345692352,17.6489929091955,4.397332720796999,7.820017504440818,4.46692521367534,0.4365241322310722,0.9689422525659759,capc,capc_048
0.7754054301262329,12.519457050370253,3.9734848544531447,1.044970159898812,0.15607140380896464,6.737011189688913,0.017173462843111442,1271.566526815544,18.007654681040968,5.083774914272975,7.8707560679644955,4.180143953110637,0.8863428918311019,0.9672394715275376,capc,capc_049
1.0009966498877938,11.445767311632963,2.952244617702653,1.1965870914047334,0.20444954577600072,10.446975847211005,0.022477546740324674,1283.0503507810838,18.30458674687739,4.513379545899807,8.078813682430198,3.1475007032072564,1.1939825215317623,0.9645016780891068,capc,capc_050
0.9527856395520709,11.47980436957709,2.6251541402289016,0.7864908537093707,0.2650980220931606,9.721305925727492,0.02323812861383324,1282.0056458809117,19.884039009399686,4.510114618001747,7.955308359118301,4.30425261997417,0.8875877810679756,0.9668445705017152,capc,capc_051
0.8548894508109075,13.929890941831548,4.241056760027512,1.767005144077927,0.2550626486820952,3.2087798785967747,0.01547197849785499,1245.6986994589186,19.255785704890265,4.9514765194111,7.8040715489428845,4.243551773133615,0.7867025758758824,0.9670185559233436,capc,capc_052
0.8162175687788626,12.332078929213175,4.155176779675231,0.45891269353800646,0.14187460089384152,9.168583045531115,0.017348716893075357,1255.807594134361,19.512808798575808,4.830556051656328,7.784582693102643,4.519645752321094,0.40546206443317884,0.9670613668158973,capc,capc_053
0.9271561546990356,12.415576632863981,4.171486542389362,1.1401752759429091,0.23388269910474574,7.8541665338184465,0.019041847320933156,1253.8171647593665,20.41380790368799,4.9068987130608654,7.781541296762889,4.249191746535796,0.8105813741184735,0.9649609922382016,capc,capc_054
0.8062601891751386,11.472491805593691,4.5463227629987735,0.5124908086023012,0.1779686346372647,12.59855627097119,0.02471228563677494,1257.6409144059855,20.90559814692571,4.585433685142334,7.775248905251241,4.224445291923325,0.2070305224558396,0.9641545669307071,capc,capc_055
1.016633771944601,8.000055202504656,3.754776778890913,0.791006045081336,0.2755720760147514,15.805547921666186,0.03199139566812071,1277.0590877593586,18.468867269507964,4.496195840586361,7.835800562534939,4.60660240836763,0.6892174043102709,0.9648739645018062,capc,capc_056
0.8035528756841622,9.56128180244288,3.5277350812341606,1.509489125218807,0.14659926468233025,13.882172851398066,0.01847738124226024,1260.977126724664,20.121068935351133,4.945153340972368,7.784466772676214,4.02816641134984,0.9438681002556433,0.9635137446736116,capc,capc_057
